date,State,Vehicle_Category,ev_sales
2022-10,Puducherry,4-Wheelers,4.0
2022-10,Punjab,2-Wheelers,707.0
2022-10,Punjab,4-Wheelers,3.0
2022-10,Rajasthan,2-Wheelers,9455.0
2022-10,Rajasthan,4-Wheelers,204.0
2022-10,Sikkim,2-Wheelers,0.0
2022-10,Sikkim,4-Wheelers,0.0
2022-10,Tamil Nadu,2-Wheelers,5530.0
2022-10,Tamil Nadu,4-Wheelers,184.0
2022-10,Tripura,2-Wheelers,13.0
2022-10,Tripura,4-Wheelers,0.0
2022-10,Uttar Pradesh,2-Wheelers,3003.0
2022-10,Uttar Pradesh,4-Wheelers,21.0
2022-10,Uttarakhand,2-Wheelers,797.0
2022-10,Uttarakhand,4-Wheelers,50.0
2022-10,West Bengal,2-Wheelers,538.0
2022-10,West Bengal,4-Wheelers,94.0
2022-11,Andaman & Nicobar Island,2-Wheelers,6.0
2022-11,Andaman & Nicobar Island,4-Wheelers,1.0
2022-11,Andhra Pradesh,2-Wheelers,2742.0
2022-11,Andhra Pradesh,4-Wheelers,95.0
2022-11,Arunachal Pradesh,2-Wheelers,0.0
2022-11,Arunachal Pradesh,4-Wheelers,0.0
2022-11,Assam,2-Wheelers,176.0
2022-11,Assam,4-Wheelers,10.0
2022-11,Bihar,2-Wheelers,1253.0
2022-11,Bihar,4-Wheelers,6.0
2022-11,Chandigarh,2-Wheelers,163.0
2022-11,Chandigarh,4-Wheelers,61.0
2022-11,Chhattisgarh,2-Wheelers,2725.0
2022-11,Chhattisgarh,4-Wheelers,33.0
2022-11,DNH and DD,2-Wheelers,14.0
2022-11,DNH and DD,4-Wheelers,2.0
2022-11,Delhi,2-Wheelers,3869.0
2022-11,Delhi,4-Wheelers,483.0
2022-11,Goa,2-Wheelers,587.0
2022-11,Goa,4-Wheelers,26.0
2022-11,Gujarat,2-Wheelers,8322.0
2022-11,Gujarat,4-Wheelers,374.0
2022-11,Haryana,2-Wheelers,1369.0
2022-11,Haryana,4-Wheelers,133.0
2022-11,Himachal Pradesh,2-Wheelers,134.0
2022-11,Himachal Pradesh,4-Wheelers,2.0
2022-11,Jammu and Kashmir,2-Wheelers,194.0
2022-11,Jammu and Kashmir,4-Wheelers,0.0
2022-11,Jharkhand,2-Wheelers,953.0
2022-11,Jharkhand,4-Wheelers,15.0
2022-11,Karnataka,2-Wheelers,9851.0
2022-11,Karnataka,4-Wheelers,564.0
2022-11,Kerala,2-Wheelers,3698.0
2022-11,Kerala,4-Wheelers,325.0
2022-11,Ladakh,2-Wheelers,0.0
2022-11,Ladakh,4-Wheelers,0.0
2022-11,Madhya Pradesh,2-Wheelers,3426.0
2022-11,Madhya Pradesh,4-Wheelers,54.0
2022-11,Maharashtra,2-Wheelers,13718.0
2022-11,Maharashtra,4-Wheelers,1144.0
2022-11,Manipur,2-Wheelers,2.0
2022-11,Manipur,4-Wheelers,0.0
2022-11,Meghalaya,2-Wheelers,3.0
2022-11,Meghalaya,4-Wheelers,0.0
2022-11,Mizoram,2-Wheelers,8.0
2022-11,Mizoram,4-Wheelers,0.0
2022-11,Nagaland,2-Wheelers,0.0
2022-11,Nagaland,4-Wheelers,0.0
2022-11,Odisha,2-Wheelers,2997.0
2022-11,Odisha,4-Wheelers,53.0
2022-11,Puducherry,2-Wheelers,153.0
2022-11,Puducherry,4-Wheelers,9.0
2022-11,Punjab,2-Wheelers,1042.0
2022-11,Punjab,4-Wheelers,0.0
2022-11,Rajasthan,2-Wheelers,7306.0
2022-11,Rajasthan,4-Wheelers,113.0
2022-11,Sikkim,2-Wheelers,0.0
2022-11,Sikkim,4-Wheelers,0.0
2022-11,Tamil Nadu,2-Wheelers,7258.0
2022-11,Tamil Nadu,4-Wheelers,311.0
2022-11,Tripura,2-Wheelers,12.0
2022-11,Tripura,4-Wheelers,0.0
2022-11,Uttar Pradesh,2-Wheelers,2746.0
2022-11,Uttar Pradesh,4-Wheelers,11.0
2022-11,Uttarakhand,2-Wheelers,839.0
2022-11,Uttarakhand,4-Wheelers,31.0
2022-11,West Bengal,2-Wheelers,1209.0
2022-11,West Bengal,4-Wheelers,121.0
2022-12,Andaman & Nicobar Island,2-Wheelers,10.0
2022-12,Andaman & Nicobar Island,4-Wheelers,3.0
2022-12,Andhra Pradesh,2-Wheelers,2718.0
2022-12,Andhra Pradesh,4-Wheelers,120.0
2022-12,Arunachal Pradesh,2-Wheelers,1.0
2022-12,Arunachal Pradesh,4-Wheelers,0.0
2022-12,Assam,2-Wheelers,250.0
2022-12,Assam,4-Wheelers,4.0
2022-12,Bihar,2-Wheelers,987.0
2022-12,Bihar,4-Wheelers,5.0
2022-12,Chandigarh,2-Wheelers,123.0
2022-12,Chandigarh,4-Wheelers,46.0
2022-12,Chhattisgarh,2-Wheelers,1883.0
2022-12,Chhattisgarh,4-Wheelers,40.0
2022-12,DNH and DD,2-Wheelers,19.0
2022-12,DNH and DD,4-Wheelers,2.0
2022-12,Delhi,2-Wheelers,3826.0
2022-12,Delhi,4-Wheelers,791.0
2022-12,Goa,2-Wheelers,528.0
2022-12,Goa,4-Wheelers,30.0
2022-12,Gujarat,2-Wheelers,7906.0
2022-12,Gujarat,4-Wheelers,260.0
2022-12,Haryana,2-Wheelers,885.0
2022-12,Haryana,4-Wheelers,177.0
2022-12,Himachal Pradesh,2-Wheelers,100.0
2022-12,Himachal Pradesh,4-Wheelers,7.0
2022-12,Jammu and Kashmir,2-Wheelers,150.0
2022-12,Jammu and Kashmir,4-Wheelers,4.0
2022-12,Jharkhand,2-Wheelers,653.0
2022-12,Jharkhand,4-Wheelers,22.0
2022-12,Karnataka,2-Wheelers,7750.0
2022-12,Karnataka,4-Wheelers,438.0
2022-12,Kerala,2-Wheelers,4112.0
2022-12,Kerala,4-Wheelers,298.0
2022-12,Ladakh,2-Wheelers,0.0
2022-12,Ladakh,4-Wheelers,0.0
2022-12,Madhya Pradesh,2-Wheelers,2328.0
2022-12,Madhya Pradesh,4-Wheelers,35.0
2022-12,Maharashtra,2-Wheelers,13076.0
2022-12,Maharashtra,4-Wheelers,887.0
2022-12,Manipur,2-Wheelers,63.0
2022-12,Manipur,4-Wheelers,0.0
2022-12,Meghalaya,2-Wheelers,1.0
2022-12,Meghalaya,4-Wheelers,0.0
2022-12,Mizoram,2-Wheelers,11.0
2022-12,Mizoram,4-Wheelers,0.0
2022-12,Nagaland,2-Wheelers,0.0
2022-12,Nagaland,4-Wheelers,0.0
2022-12,Odisha,2-Wheelers,2379.0
2022-12,Odisha,4-Wheelers,42.0
2022-12,Puducherry,2-Wheelers,177.0
2022-12,Puducherry,4-Wheelers,4.0
2022-12,Punjab,2-Wheelers,635.0
2022-12,Punjab,4-Wheelers,1.0
2022-12,Rajasthan,2-Wheelers,5060.0
2022-12,Rajasthan,4-Wheelers,110.0
2022-12,Sikkim,2-Wheelers,0.0
2022-12,Sikkim,4-Wheelers,0.0
2022-12,Tamil Nadu,2-Wheelers,4991.0
2022-12,Tamil Nadu,4-Wheelers,406.0
2022-12,Tripura,2-Wheelers,57.0
2022-12,Tripura,4-Wheelers,0.0
2022-12,Uttar Pradesh,2-Wheelers,2334.0
2022-12,Uttar Pradesh,4-Wheelers,13.0
2022-12,Uttarakhand,2-Wheelers,581.0
2022-12,Uttarakhand,4-Wheelers,24.0
2022-12,West Bengal,2-Wheelers,1047.0
2022-12,West Bengal,4-Wheelers,65.0
2023-01,Andaman & Nicobar Island,2-Wheelers,0.0
2023-01,Andaman & Nicobar Island,4-Wheelers,0.0
2023-01,Andhra Pradesh,2-Wheelers,2680.0
2023-01,Andhra Pradesh,4-Wheelers,121.0
2023-01,Arunachal Pradesh,2-Wheelers,0.0
2023-01,Arunachal Pradesh,4-Wheelers,0.0
2023-01,Assam,2-Wheelers,142.0
2023-01,Assam,4-Wheelers,5.0
2023-01,Bihar,2-Wheelers,987.0
2023-01,Bihar,4-Wheelers,19.0
2023-01,Chandigarh,2-Wheelers,172.0
2023-01,Chandigarh,4-Wheelers,50.0
2023-01,Chhattisgarh,2-Wheelers,1923.0
2023-01,Chhattisgarh,4-Wheelers,56.0
2023-01,DNH and DD,2-Wheelers,9.0
2023-01,DNH and DD,4-Wheelers,1.0
2023-01,Delhi,2-Wheelers,3285.0
2023-01,Delhi,4-Wheelers,331.0
2023-01,Goa,2-Wheelers,662.0
2023-01,Goa,4-Wheelers,44.0
2023-01,Gujarat,2-Wheelers,5873.0
2023-01,Gujarat,4-Wheelers,212.0
2023-01,Haryana,2-Wheelers,706.0
2023-01,Haryana,4-Wheelers,141.0
2023-01,Himachal Pradesh,2-Wheelers,78.0
2023-01,Himachal Pradesh,4-Wheelers,5.0
2023-01,Jammu and Kashmir,2-Wheelers,115.0
2023-01,Jammu and Kashmir,4-Wheelers,4.0
2023-01,Jharkhand,2-Wheelers,655.0
2023-01,Jharkhand,4-Wheelers,41.0
2023-01,Karnataka,2-Wheelers,9969.0
2023-01,Karnataka,4-Wheelers,587.0
2023-01,Kerala,2-Wheelers,4667.0
2023-01,Kerala,4-Wheelers,344.0
2023-01,Ladakh,2-Wheelers,1.0
2023-01,Ladakh,4-Wheelers,0.0
2023-01,Madhya Pradesh,2-Wheelers,2443.0
2023-01,Madhya Pradesh,4-Wheelers,69.0
2023-01,Maharashtra,2-Wheelers,13802.0
2023-01,Maharashtra,4-Wheelers,827.0
2023-01,Manipur,2-Wheelers,7.0
2023-01,Manipur,4-Wheelers,3.0
2023-01,Meghalaya,2-Wheelers,4.0
2023-01,Meghalaya,4-Wheelers,1.0
2023-01,Mizoram,2-Wheelers,10.0
2023-01,Mizoram,4-Wheelers,0.0
2023-01,Nagaland,2-Wheelers,0.0
2023-01,Nagaland,4-Wheelers,0.0
2023-01,Odisha,2-Wheelers,2533.0
2023-01,Odisha,4-Wheelers,51.0
2023-01,Puducherry,2-Wheelers,197.0
2023-01,Puducherry,4-Wheelers,3.0
2023-01,Punjab,2-Wheelers,590.0
2023-01,Punjab,4-Wheelers,0.0
2023-01,Rajasthan,2-Wheelers,4624.0
2023-01,Rajasthan,4-Wheelers,155.0
2023-01,Sikkim,2-Wheelers,0.0
2023-01,Sikkim,4-Wheelers,0.0
2023-01,Tamil Nadu,2-Wheelers,5505.0
2023-01,Tamil Nadu,4-Wheelers,202.0
2023-01,Tripura,2-Wheelers,8.0
2023-01,Tripura,4-Wheelers,0.0
2023-01,Uttar Pradesh,2-Wheelers,1952.0
2023-01,Uttar Pradesh,4-Wheelers,26.0
2023-01,Uttarakhand,2-Wheelers,447.0
2023-01,Uttarakhand,4-Wheelers,16.0
2023-01,West Bengal,2-Wheelers,632.0
2023-01,West Bengal,4-Wheelers,124.0
2023-02,Andaman & Nicobar Island,2-Wheelers,0.0
2023-02,Andaman & Nicobar Island,4-Wheelers,0.0
2023-02,Andhra Pradesh,2-Wheelers,2907.0
2023-02,Andhra Pradesh,4-Wheelers,116.0
2023-02,Arunachal Pradesh,2-Wheelers,0.0
2023-02,Arunachal Pradesh,4-Wheelers,0.0
2023-02,Assam,2-Wheelers,190.0
2023-02,Assam,4-Wheelers,13.0
2023-02,Bihar,2-Wheelers,911.0
2023-02,Bihar,4-Wheelers,46.0
2023-02,Chandigarh,2-Wheelers,216.0
2023-02,Chandigarh,4-Wheelers,59.0
2023-02,Chhattisgarh,2-Wheelers,1874.0
2023-02,Chhattisgarh,4-Wheelers,73.0
2023-02,DNH and DD,2-Wheelers,16.0
2023-02,DNH and DD,4-Wheelers,3.0
2023-02,Delhi,2-Wheelers,2800.0
2023-02,Delhi,4-Wheelers,510.0
2023-02,Goa,2-Wheelers,628.0
2023-02,Goa,4-Wheelers,83.0
2023-02,Gujarat,2-Wheelers,6757.0
2023-02,Gujarat,4-Wheelers,271.0
2023-02,Haryana,2-Wheelers,702.0
2023-02,Haryana,4-Wheelers,175.0
2023-02,Himachal Pradesh,2-Wheelers,65.0
2023-02,Himachal Pradesh,4-Wheelers,21.0
2023-02,Jammu and Kashmir,2-Wheelers,147.0
2023-02,Jammu and Kashmir,4-Wheelers,8.0
2023-02,Jharkhand,2-Wheelers,652.0
2023-02,Jharkhand,4-Wheelers,33.0
2023-02,Karnataka,2-Wheelers,10266.0
2023-02,Karnataka,4-Wheelers,616.0
2023-02,Kerala,2-Wheelers,5558.0
2023-02,Kerala,4-Wheelers,662.0
2023-02,Ladakh,2-Wheelers,0.0
2023-02,Ladakh,4-Wheelers,0.0
2023-02,Madhya Pradesh,2-Wheelers,2358.0
2023-02,Madhya Pradesh,4-Wheelers,144.0
2023-02,Maharashtra,2-Wheelers,12070.0
2023-02,Maharashtra,4-Wheelers,1012.0
2023-02,Manipur,2-Wheelers,14.0
2023-02,Manipur,4-Wheelers,5.0
2023-02,Meghalaya,2-Wheelers,2.0
2023-02,Meghalaya,4-Wheelers,0.0
2023-02,Mizoram,2-Wheelers,9.0
2023-02,Mizoram,4-Wheelers,0.0
2023-02,Nagaland,2-Wheelers,0.0
2023-02,Nagaland,4-Wheelers,0.0
2023-02,Odisha,2-Wheelers,2552.0
2023-02,Odisha,4-Wheelers,60.0
2023-02,Puducherry,2-Wheelers,177.0
2023-02,Puducherry,4-Wheelers,3.0
2023-02,Punjab,2-Wheelers,609.0
2023-02,Punjab,4-Wheelers,18.0
2023-02,Rajasthan,2-Wheelers,4662.0
2023-02,Rajasthan,4-Wheelers,293.0
2023-02,Sikkim,2-Wheelers,0.0
2023-02,Sikkim,4-Wheelers,0.0
2023-02,Tamil Nadu,2-Wheelers,6701.0
2023-02,Tamil Nadu,4-Wheelers,307.0
2023-02,Tripura,2-Wheelers,20.0
2023-02,Tripura,4-Wheelers,0.0
2023-02,Uttar Pradesh,2-Wheelers,1968.0
2023-02,Uttar Pradesh,4-Wheelers,60.0
2023-02,Uttarakhand,2-Wheelers,426.0
2023-02,Uttarakhand,4-Wheelers,23.0
2023-02,West Bengal,2-Wheelers,814.0
2023-02,West Bengal,4-Wheelers,142.0
2023-03,Andaman & Nicobar Island,2-Wheelers,1.0
2023-03,Andaman & Nicobar Island,4-Wheelers,1.0
2023-03,Andhra Pradesh,2-Wheelers,3515.0
2023-03,Andhra Pradesh,4-Wheelers,173.0
2023-03,Arunachal Pradesh,2-Wheelers,0.0
2023-03,Arunachal Pradesh,4-Wheelers,0.0
2023-03,Assam,2-Wheelers,221.0
2023-03,Assam,4-Wheelers,20.0
2023-03,Bihar,2-Wheelers,1302.0
2023-03,Bihar,4-Wheelers,47.0
2023-03,Chandigarh,2-Wheelers,362.0
2023-03,Chandigarh,4-Wheelers,131.0
2023-03,Chhattisgarh,2-Wheelers,2188.0
2023-03,Chhattisgarh,4-Wheelers,95.0
2023-03,DNH and DD,2-Wheelers,5.0
2023-03,DNH and DD,4-Wheelers,2.0
2023-03,Delhi,2-Wheelers,3782.0
2023-03,Delhi,4-Wheelers,1544.0
2023-03,Goa,2-Wheelers,837.0
2023-03,Goa,4-Wheelers,112.0
2023-03,Gujarat,2-Wheelers,7790.0
2023-03,Gujarat,4-Wheelers,498.0
2023-03,Haryana,2-Wheelers,714.0
2023-03,Haryana,4-Wheelers,477.0
2023-03,Himachal Pradesh,2-Wheelers,91.0
2023-03,Himachal Pradesh,4-Wheelers,7.0
2023-03,Jammu and Kashmir,2-Wheelers,198.0
2023-03,Jammu and Kashmir,4-Wheelers,17.0
2023-03,Jharkhand,2-Wheelers,797.0
2023-03,Jharkhand,4-Wheelers,52.0
2023-03,Karnataka,2-Wheelers,13056.0
2023-03,Karnataka,4-Wheelers,1062.0
2023-03,Kerala,2-Wheelers,6773.0
2023-03,Kerala,4-Wheelers,1107.0
2023-03,Ladakh,2-Wheelers,0.0
2023-03,Ladakh,4-Wheelers,0.0
2023-03,Madhya Pradesh,2-Wheelers,3213.0
2023-03,Madhya Pradesh,4-Wheelers,159.0
2023-03,Maharashtra,2-Wheelers,17077.0
2023-03,Maharashtra,4-Wheelers,1389.0
2023-03,Manipur,2-Wheelers,3.0
2023-03,Manipur,4-Wheelers,0.0
2023-03,Meghalaya,2-Wheelers,1.0
2023-03,Meghalaya,4-Wheelers,0.0
2023-03,Mizoram,2-Wheelers,10.0
2023-03,Mizoram,4-Wheelers,0.0
2023-03,Nagaland,2-Wheelers,0.0
2023-03,Nagaland,4-Wheelers,0.0
2023-03,Odisha,2-Wheelers,3269.0
2023-03,Odisha,4-Wheelers,74.0
2023-03,Puducherry,2-Wheelers,261.0
2023-03,Puducherry,4-Wheelers,4.0
2023-03,Punjab,2-Wheelers,805.0
2023-03,Punjab,4-Wheelers,13.0
2023-03,Rajasthan,2-Wheelers,6375.0
2023-03,Rajasthan,4-Wheelers,425.0
2023-03,Sikkim,2-Wheelers,0.0
2023-03,Sikkim,4-Wheelers,0.0
2023-03,Tamil Nadu,2-Wheelers,8388.0
2023-03,Tamil Nadu,4-Wheelers,571.0
2023-03,Tripura,2-Wheelers,23.0
2023-03,Tripura,4-Wheelers,9.0
2023-03,Uttar Pradesh,2-Wheelers,3559.0
2023-03,Uttar Pradesh,4-Wheelers,431.0
2023-03,Uttarakhand,2-Wheelers,587.0
2023-03,Uttarakhand,4-Wheelers,48.0
2023-03,West Bengal,2-Wheelers,1103.0
2023-03,West Bengal,4-Wheelers,352.0
2023-04,Andaman & Nicobar Island,2-Wheelers,0.0
2023-04,Andaman & Nicobar Island,4-Wheelers,1.0
2023-04,Andhra Pradesh,2-Wheelers,3515.0
2023-04,Andhra Pradesh,4-Wheelers,225.0
2023-04,Arunachal Pradesh,2-Wheelers,0.0
2023-04,Arunachal Pradesh,4-Wheelers,1.0
2023-04,Assam,2-Wheelers,178.0
2023-04,Assam,4-Wheelers,20.0
2023-04,Bihar,2-Wheelers,971.0
2023-04,Bihar,4-Wheelers,40.0
2023-04,Chandigarh,2-Wheelers,126.0
2023-04,Chandigarh,4-Wheelers,62.0
2023-04,Chhattisgarh,2-Wheelers,1559.0
2023-04,Chhattisgarh,4-Wheelers,93.0
2023-04,DNH and DD,2-Wheelers,5.0
2023-04,DNH and DD,4-Wheelers,1.0
2023-04,Delhi,2-Wheelers,2738.0
2023-04,Delhi,4-Wheelers,551.0
2023-04,Goa,2-Wheelers,698.0
2023-04,Goa,4-Wheelers,57.0
2023-04,Gujarat,2-Wheelers,8266.0
2023-04,Gujarat,4-Wheelers,537.0
2023-04,Haryana,2-Wheelers,802.0
2023-04,Haryana,4-Wheelers,363.0
2023-04,Himachal Pradesh,2-Wheelers,96.0
2023-04,Himachal Pradesh,4-Wheelers,9.0
2023-04,Jammu and Kashmir,2-Wheelers,212.0
2023-04,Jammu and Kashmir,4-Wheelers,4.0
2023-04,Jharkhand,2-Wheelers,682.0
2023-04,Jharkhand,4-Wheelers,39.0
2023-04,Karnataka,2-Wheelers,9711.0
2023-04,Karnataka,4-Wheelers,762.0
2023-04,Kerala,2-Wheelers,4659.0
2023-04,Kerala,4-Wheelers,637.0
2023-04,Ladakh,2-Wheelers,0.0
2023-04,Ladakh,4-Wheelers,0.0
2023-04,Madhya Pradesh,2-Wheelers,1958.0
2023-04,Madhya Pradesh,4-Wheelers,95.0
2023-04,Maharashtra,2-Wheelers,12260.0
2023-04,Maharashtra,4-Wheelers,1139.0
2023-04,Manipur,2-Wheelers,15.0
2023-04,Manipur,4-Wheelers,0.0
2023-04,Meghalaya,2-Wheelers,3.0
2023-04,Meghalaya,4-Wheelers,2.0
2023-04,Mizoram,2-Wheelers,8.0
2023-04,Mizoram,4-Wheelers,0.0
2023-04,Nagaland,2-Wheelers,0.0
2023-04,Nagaland,4-Wheelers,1.0
2023-04,Odisha,2-Wheelers,2848.0
2023-04,Odisha,4-Wheelers,84.0
2023-04,Puducherry,2-Wheelers,157.0
2023-04,Puducherry,4-Wheelers,5.0
2023-04,Punjab,2-Wheelers,376.0
2023-04,Punjab,4-Wheelers,22.0
2023-04,Rajasthan,2-Wheelers,3914.0
2023-04,Rajasthan,4-Wheelers,291.0
2023-04,Sikkim,2-Wheelers,0.0
2023-04,Sikkim,4-Wheelers,0.0
2023-04,Tamil Nadu,2-Wheelers,6509.0
2023-04,Tamil Nadu,4-Wheelers,399.0
2023-04,Tripura,2-Wheelers,19.0
2023-04,Tripura,4-Wheelers,1.0
2023-04,Uttar Pradesh,2-Wheelers,3087.0
2023-04,Uttar Pradesh,4-Wheelers,364.0
2023-04,Uttarakhand,2-Wheelers,524.0
2023-04,Uttarakhand,4-Wheelers,47.0
2023-04,West Bengal,2-Wheelers,918.0
2023-04,West Bengal,4-Wheelers,152.0
2023-05,Andaman & Nicobar Island,2-Wheelers,0.0
2023-05,Andaman & Nicobar Island,4-Wheelers,0.0
2023-05,Andhra Pradesh,2-Wheelers,4370.0
2023-05,Andhra Pradesh,4-Wheelers,216.0
2023-05,Arunachal Pradesh,2-Wheelers,1.0
2023-05,Arunachal Pradesh,4-Wheelers,0.0
2023-05,Assam,2-Wheelers,282.0
2023-05,Assam,4-Wheelers,30.0
2023-05,Bihar,2-Wheelers,1536.0
2023-05,Bihar,4-Wheelers,46.0
2023-05,Chandigarh,2-Wheelers,209.0
2023-05,Chandigarh,4-Wheelers,83.0
2023-05,Chhattisgarh,2-Wheelers,2514.0
2023-05,Chhattisgarh,4-Wheelers,185.0
2023-05,DNH and DD,2-Wheelers,4.0
2023-05,DNH and DD,4-Wheelers,4.0
2023-05,Delhi,2-Wheelers,4977.0
2023-05,Delhi,4-Wheelers,787.0
2023-05,Goa,2-Wheelers,863.0
2023-05,Goa,4-Wheelers,85.0
2023-05,Gujarat,2-Wheelers,9609.0
2023-05,Gujarat,4-Wheelers,710.0
2023-05,Haryana,2-Wheelers,1053.0
2023-05,Haryana,4-Wheelers,211.0
2023-05,Himachal Pradesh,2-Wheelers,118.0
2023-05,Himachal Pradesh,4-Wheelers,21.0
2023-05,Jammu and Kashmir,2-Wheelers,258.0
2023-05,Jammu and Kashmir,4-Wheelers,14.0
2023-05,Jharkhand,2-Wheelers,839.0
2023-05,Jharkhand,4-Wheelers,37.0
2023-05,Karnataka,2-Wheelers,17292.0
2023-05,Karnataka,4-Wheelers,999.0
2023-05,Kerala,2-Wheelers,7386.0
2023-05,Kerala,4-Wheelers,954.0
2023-05,Ladakh,2-Wheelers,14.0
2023-05,Ladakh,4-Wheelers,0.0
2023-05,Madhya Pradesh,2-Wheelers,3940.0
2023-05,Madhya Pradesh,4-Wheelers,136.0
2023-05,Maharashtra,2-Wheelers,20585.0
2023-05,Maharashtra,4-Wheelers,1137.0
2023-05,Manipur,2-Wheelers,10.0
2023-05,Manipur,4-Wheelers,4.0
2023-05,Meghalaya,2-Wheelers,7.0
2023-05,Meghalaya,4-Wheelers,2.0
2023-05,Mizoram,2-Wheelers,14.0
2023-05,Mizoram,4-Wheelers,0.0
2023-05,Nagaland,2-Wheelers,0.0
2023-05,Nagaland,4-Wheelers,0.0
2023-05,Odisha,2-Wheelers,3727.0
2023-05,Odisha,4-Wheelers,105.0
2023-05,Puducherry,2-Wheelers,382.0
2023-05,Puducherry,4-Wheelers,6.0
2023-05,Punjab,2-Wheelers,1181.0
2023-05,Punjab,4-Wheelers,63.0
2023-05,Rajasthan,2-Wheelers,6897.0
2023-05,Rajasthan,4-Wheelers,419.0
2023-05,Sikkim,2-Wheelers,0.0
2023-05,Sikkim,4-Wheelers,0.0
2023-05,Tamil Nadu,2-Wheelers,10330.0
2023-05,Tamil Nadu,4-Wheelers,529.0
2023-05,Tripura,2-Wheelers,65.0
2023-05,Tripura,4-Wheelers,2.0
2023-05,Uttar Pradesh,2-Wheelers,4704.0
2023-05,Uttar Pradesh,4-Wheelers,472.0
2023-05,Uttarakhand,2-Wheelers,682.0
2023-05,Uttarakhand,4-Wheelers,61.0
2023-05,West Bengal,2-Wheelers,1508.0
2023-05,West Bengal,4-Wheelers,322.0
2023-06,Andaman & Nicobar Island,2-Wheelers,0.0
2023-06,Andaman & Nicobar Island,4-Wheelers,1.0
2023-06,Andhra Pradesh,2-Wheelers,1004.0
2023-06,Andhra Pradesh,4-Wheelers,156.0
2023-06,Arunachal Pradesh,2-Wheelers,0.0
2023-06,Arunachal Pradesh,4-Wheelers,0.0
2023-06,Assam,2-Wheelers,177.0
2023-06,Assam,4-Wheelers,28.0
2023-06,Bihar,2-Wheelers,520.0
2023-06,Bihar,4-Wheelers,52.0
2023-06,Chandigarh,2-Wheelers,135.0
2023-06,Chandigarh,4-Wheelers,77.0
2023-06,Chhattisgarh,2-Wheelers,1245.0
2023-06,Chhattisgarh,4-Wheelers,114.0
2023-06,DNH and DD,2-Wheelers,5.0
2023-06,DNH and DD,4-Wheelers,1.0
2023-06,Delhi,2-Wheelers,1787.0
2023-06,Delhi,4-Wheelers,935.0
2023-06,Goa,2-Wheelers,531.0
2023-06,Goa,4-Wheelers,75.0
2023-06,Gujarat,2-Wheelers,4019.0
2023-06,Gujarat,4-Wheelers,698.0
2023-06,Haryana,2-Wheelers,408.0
2023-06,Haryana,4-Wheelers,263.0
2023-06,Himachal Pradesh,2-Wheelers,59.0
2023-06,Himachal Pradesh,4-Wheelers,19.0
2023-06,Jammu and Kashmir,2-Wheelers,166.0
2023-06,Jammu and Kashmir,4-Wheelers,18.0
2023-06,Jharkhand,2-Wheelers,390.0
2023-06,Jharkhand,4-Wheelers,48.0
2023-06,Karnataka,2-Wheelers,7730.0
2023-06,Karnataka,4-Wheelers,1142.0
2023-06,Kerala,2-Wheelers,4020.0
2023-06,Kerala,4-Wheelers,885.0
2023-06,Ladakh,2-Wheelers,2.0
2023-06,Ladakh,4-Wheelers,0.0
2023-06,Madhya Pradesh,2-Wheelers,1671.0
2023-06,Madhya Pradesh,4-Wheelers,107.0
2023-06,Maharashtra,2-Wheelers,8451.0
2023-06,Maharashtra,4-Wheelers,1360.0
2023-06,Manipur,2-Wheelers,4.0
2023-06,Manipur,4-Wheelers,0.0
2023-06,Meghalaya,2-Wheelers,1.0
2023-06,Meghalaya,4-Wheelers,2.0
2023-06,Mizoram,2-Wheelers,4.0
2023-06,Mizoram,4-Wheelers,0.0
2023-06,Nagaland,2-Wheelers,0.0
2023-06,Nagaland,4-Wheelers,0.0
2023-06,Odisha,2-Wheelers,2131.0
2023-06,Odisha,4-Wheelers,89.0
2023-06,Puducherry,2-Wheelers,140.0
2023-06,Puducherry,4-Wheelers,8.0
2023-06,Punjab,2-Wheelers,534.0
2023-06,Punjab,4-Wheelers,76.0
2023-06,Rajasthan,2-Wheelers,3261.0
2023-06,Rajasthan,4-Wheelers,380.0
2023-06,Sikkim,2-Wheelers,0.0
2023-06,Sikkim,4-Wheelers,0.0
2023-06,Tamil Nadu,2-Wheelers,4720.0
2023-06,Tamil Nadu,4-Wheelers,572.0
2023-06,Tripura,2-Wheelers,8.0
2023-06,Tripura,4-Wheelers,2.0
2023-06,Uttar Pradesh,2-Wheelers,1932.0
2023-06,Uttar Pradesh,4-Wheelers,393.0
2023-06,Uttarakhand,2-Wheelers,324.0
2023-06,Uttarakhand,4-Wheelers,42.0
2023-06,West Bengal,2-Wheelers,462.0
2023-06,West Bengal,4-Wheelers,247.0
2023-07,Andaman & Nicobar Island,2-Wheelers,0.0
2023-07,Andaman & Nicobar Island,4-Wheelers,3.0
2023-07,Andhra Pradesh,2-Wheelers,1361.0
2023-07,Andhra Pradesh,4-Wheelers,157.0
2023-07,Arunachal Pradesh,2-Wheelers,0.0
2023-07,Arunachal Pradesh,4-Wheelers,2.0
2023-07,Assam,2-Wheelers,168.0
2023-07,Assam,4-Wheelers,23.0
2023-07,Bihar,2-Wheelers,614.0
2023-07,Bihar,4-Wheelers,58.0
2023-07,Chandigarh,2-Wheelers,134.0
2023-07,Chandigarh,4-Wheelers,71.0
2023-07,Chhattisgarh,2-Wheelers,1584.0
2023-07,Chhattisgarh,4-Wheelers,94.0
2023-07,DNH and DD,2-Wheelers,5.0
